"@timestamp","_id","_index","_score","agent.name","agent.version","data_stream.dataset","data_stream.namespace","data_stream.type","event.agent_id_status","event.ingested","event.kind","event.severity","http.request.method","http.response.status_code","http.version","labels.ParentId","labels.SpanId","labels.TraceId","labels.application_id","labels.component_id","labels.component_name","labels.dns","labels.log_id","labels.tenant_id","labels.{OriginalFormat}","log.level",message,"observer.hostname","observer.type","observer.version","parent.id","service.framework.name","service.framework.version","service.language.name","service.name","service.node.name","service.target.name","service.target.type","span.id",tags,"trace.id","transaction.id","url.domain","url.full","url.full.text","url.original","url.original.text","url.path","url.query","url.scheme","user_agent.original","user_agent.original.text"
"Jan 28, 2025 @ 15:23:23.326",uwXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Dealer Name to Payee Name, RuleId: 4253, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Dealer Name to Payee Name, RuleId: 4253, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.326",vAXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Stamp assigned to for LCH if Non Material change, RuleId: 4254, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Stamp assigned to for LCH if Non Material change, RuleId: 4254, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.326",vQXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Stamp PBO on Rework, RuleId: 4256, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Stamp PBO on Rework, RuleId: 4256, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.326",vgXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Stamp LO PO for Rework, RuleId: 4255, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Stamp LO PO for Rework, RuleId: 4255, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.326",vwXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: BER To Show PO/ATD, RuleId: 4258, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: BER To Show PO/ATD, RuleId: 4258, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.326",wAXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Status code Update to Application from FA 2, RuleId: 4257, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Status code Update to Application from FA 2, RuleId: 4257, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.326",wQXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Update Assigned to at Sent for Disbursement, RuleId: 4241, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Update Assigned to at Sent for Disbursement, RuleId: 4241, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.325",pwXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Rule to Stamp Fields in Post Approval, RuleId: 4286, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Rule to Stamp Fields in Post Approval, RuleId: 4286, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.325",qAXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Update Status code of Applications for Post Approval 2, RuleId: 4279, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Update Status code of Applications for Post Approval 2, RuleId: 4279, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.325",qQXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Full Name Update on Financial Application Subject, RuleId: 4127, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Full Name Update on Financial Application Subject, RuleId: 4127, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.325",qgXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Hide Deviation on rework status code, RuleId: 4288, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Hide Deviation on rework status code, RuleId: 4288, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.325",qwXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Object info updated for RuleName: Update LCH Name, RuleId: 4270, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Object info updated for RuleName: Update LCH Name, RuleId: 4270, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
"Jan 28, 2025 @ 15:23:23.325",rAXLq5QBo81fAKGjIiI5,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2025.01.22-000037","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Jan 28, 2025 @ 15:23:24.000","-",9,"-","-","-",0000000000000000,651afe9e74f54d80,0566c2b17408d45f66a633ebcb5b1cf7,"E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB","92F1548B-5FCF-42EC-8972-68F5FF89AF54",BusinessEnforcementRule,"businessnext-app-669dcb477d-qbfqs","e2b34f65-cc6c-480c-9675-f5a7de9fef3f",985,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Approval Record at Sent for Disbursement, RuleId: 4174, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.",Information,"DNS: businessnext-app-669dcb477d-qbfqs ApplicationId: E2C1C5B9-BCCE-4B2C-95E5-62FCBF9562AB ComponentId: 92F1548B-5FCF-42EC-8972-68F5FF89AF54 ComponentName: BusinessEnforcementRule Tenant Id: 985 LogId: e2b34f65-cc6c-480c-9675-f5a7de9fef3f Message: Condition not met for RuleName: Approval Record at Sent for Disbursement, RuleId: 4174, Object: FinancialApplication, ObjectName: Mr. JEREMY JUANINO RABANES, ObjectId: 143025.","apm-server-6d98f76794-bsc2b","apm-server","8.11.3","-","-","-",dotnet,"mpi-los_BusinessNextApplication","810b0f0f-e303-421b-810c-03bcdb76c1af","-","-",651afe9e74f54d80,"_geoip_database_unavailable_GeoLite2-City.mmdb",0566c2b17408d45f66a633ebcb5b1cf7,"-","-","-","-","-","-","-","-","-","-","-"
